,year,survey,depth,num_cpue,accepted_name
12793,2016,SCS,91.44,80.68965517,Squalus acanthias
12794,2019,SCS,73.15,76,Squalus acanthias
12795,2018,SCS,133.5,52,Squalus acanthias
12796,2016,SCS,81.38,12,Squalus acanthias
12797,2019,SCS,67.67,2,Squalus acanthias
12798,2016,SCS,60.35,13.63636364,Squalus acanthias
12799,2019,SCS,224.94,28,Squalus acanthias
12800,2016,SCS,80.47,580,Squalus acanthias
12801,2019,SCS,287.12,34,Squalus acanthias
12802,2016,SCS,82.3,352,Squalus acanthias
12803,2019,SCS,362.1,22,Squalus acanthias
12804,2016,SCS,60.35,2817.931034,Squalus acanthias
12805,2019,SCS,329.18,4,Squalus acanthias
12806,2016,SCS,72.24,15.78947368,Squalus acanthias
12807,2019,SCS,338.33,24,Squalus acanthias
12808,2018,SCS,70.41,2,Squalus acanthias
12809,2016,SCS,87.78,6,Squalus acanthias
12810,2019,SCS,270.66,54,Squalus acanthias
12811,2019,SCS,263.35,64,Squalus acanthias
12812,2018,SCS,235,30,Squalus acanthias
12813,2016,SCS,274.32,254,Squalus acanthias
12814,2017,SCS,42.06,36,Squalus acanthias
12815,2019,SCS,208.48,13.63636364,Squalus acanthias
12816,2016,SCS,288.04,416,Squalus acanthias
12817,2019,SCS,235.92,40,Squalus acanthias
12818,2016,SCS,316.38,262,Squalus acanthias
12819,2017,SCS,104.24,2,Squalus acanthias
12820,2019,SCS,215.8,148,Squalus acanthias
12821,2018,SCS,197.51,441.8181818,Squalus acanthias
12822,2016,SCS,335.58,38,Squalus acanthias
12823,2017,SCS,87.78,4,Squalus acanthias
12824,2019,SCS,217.63,566,Squalus acanthias
12825,2018,SCS,250.55,186,Squalus acanthias
12826,2019,SCS,173.74,252,Squalus acanthias
12827,2020,SCS,170.08,2,Squalus acanthias
12828,2018,SCS,213.97,198,Squalus acanthias
12829,2016,SCS,74.07,31.30434783,Squalus acanthias
12830,2017,SCS,67.67,3.870967742,Squalus acanthias
12831,2019,SCS,217.63,218,Squalus acanthias
12832,2018,SCS,151.79,46.15384615,Squalus acanthias
12833,2016,SCS,56.69,10.34482759,Squalus acanthias
12834,2019,SCS,210.31,192,Squalus acanthias
12835,2020,SCS,143.56,10,Squalus acanthias
12836,2018,SCS,194.77,100,Squalus acanthias
12837,2020,SCS,142.65,46,Squalus acanthias
12838,2018,SCS,193.85,26.89655172,Squalus acanthias
12839,2016,SCS,181.05,24,Squalus acanthias
12840,2019,SCS,223.11,2,Squalus acanthias
12841,2020,SCS,149.05,4,Squalus acanthias
12842,2018,SCS,217.63,22,Squalus acanthias
12843,2016,SCS,189.28,6,Squalus acanthias
12844,2019,SCS,148.13,8,Squalus acanthias
12845,2018,SCS,191.11,270,Squalus acanthias
12846,2017,SCS,82.3,7.741935484,Squalus acanthias
12847,2018,SCS,152.7,92,Squalus acanthias
12848,2020,SCS,95.1,36,Squalus acanthias
12849,2018,SCS,136.25,2.307692308,Squalus acanthias
12850,2016,SCS,123.44,26,Squalus acanthias
12851,2019,SCS,170.08,8,Squalus acanthias
12852,2020,SCS,103.33,30,Squalus acanthias
12853,2016,SCS,60.35,12,Squalus acanthias
12854,2017,SCS,89.61,2.5,Squalus acanthias
12855,2019,SCS,126.19,92,Squalus acanthias
12856,2020,SCS,88.7,4,Squalus acanthias
12857,2017,SCS,126.19,2,Squalus acanthias
12858,2020,SCS,152.7,152,Squalus acanthias
12859,2019,SCS,95.1,2,Squalus acanthias
12860,2020,SCS,164.59,394,Squalus acanthias
12861,2017,SCS,148.13,2,Squalus acanthias
12862,2019,SCS,100.58,2,Squalus acanthias
12863,2020,SCS,115.21,22,Squalus acanthias
12864,2016,SCS,49.38,2,Squalus acanthias
12865,2017,SCS,190.2,10,Squalus acanthias
12866,2020,SCS,126.19,34,Squalus acanthias
12867,2018,SCS,46.63,10,Squalus acanthias
12868,2016,SCS,44.81,2,Squalus acanthias
12869,2017,SCS,192.02,20,Squalus acanthias
12870,2020,SCS,86.87,860,Squalus acanthias
12871,2016,SCS,44.81,18,Squalus acanthias
12872,2017,SCS,215.8,24,Squalus acanthias
12873,2020,SCS,70.41,300,Squalus acanthias
12874,2018,SCS,89.61,4,Squalus acanthias
12875,2017,SCS,171.91,284,Squalus acanthias
12876,2018,SCS,78.64,15,Squalus acanthias
12877,2016,SCS,75.9,4.137931034,Squalus acanthias
12878,2017,SCS,194.77,116,Squalus acanthias
12879,2019,SCS,60.35,6,Squalus acanthias
12880,2018,SCS,47.55,6,Squalus acanthias
12881,2016,SCS,69.49,10,Squalus acanthias
12882,2017,SCS,252.37,342,Squalus acanthias
12883,2017,SCS,210.31,48,Squalus acanthias
12884,2019,SCS,71.32,4,Squalus acanthias
12885,2020,SCS,167.34,878,Squalus acanthias
12886,2018,SCS,80.47,34,Squalus acanthias
12887,2019,SCS,76.81,4,Squalus acanthias
12888,2020,SCS,188.37,487.2,Squalus acanthias
12889,2018,SCS,78.64,2,Squalus acanthias
12890,2016,SCS,98.76,2,Squalus acanthias
12891,2017,SCS,216.71,20,Squalus acanthias
12892,2020,SCS,173.74,242,Squalus acanthias
12893,2016,SCS,88.7,2.068965517,Squalus acanthias
12894,2020,SCS,194.77,292,Squalus acanthias
12895,2018,SCS,88.7,20,Squalus acanthias
12896,2016,SCS,194.77,2,Squalus acanthias
12897,2020,SCS,108.81,28,Squalus acanthias
12898,2018,SCS,104.24,10,Squalus acanthias
12899,2017,SCS,190.2,508,Squalus acanthias
12900,2020,SCS,72.24,166,Squalus acanthias
12901,2018,SCS,137.16,4,Squalus acanthias
12902,2016,SCS,145.39,1708,Squalus acanthias
12903,2020,SCS,55.78,8,Squalus acanthias
12904,2018,SCS,74.98,4,Squalus acanthias
12905,2016,SCS,151.79,111,Squalus acanthias
12906,2017,SCS,269.75,112.2580645,Squalus acanthias
12907,2020,SCS,117.96,18,Squalus acanthias
12908,2018,SCS,69.49,9,Squalus acanthias
12909,2016,SCS,149.96,34,Squalus acanthias
12910,2017,SCS,290.78,8,Squalus acanthias
12911,2019,SCS,190.2,4,Squalus acanthias
12912,2020,SCS,175.56,64,Squalus acanthias
12913,2018,SCS,164.59,376,Squalus acanthias
12914,2016,SCS,144.48,30,Squalus acanthias
12915,2017,SCS,314.55,40,Squalus acanthias
12916,2018,SCS,194.77,7293.103448,Squalus acanthias
12917,2016,SCS,166.42,144,Squalus acanthias
12918,2017,SCS,321.87,214,Squalus acanthias
12919,2019,SCS,84.12,2.142857143,Squalus acanthias
12920,2016,SCS,170.99,240,Squalus acanthias
12921,2017,SCS,263.35,12.4137931,Squalus acanthias
12922,2019,SCS,104.24,8,Squalus acanthias
12923,2018,SCS,281.64,4,Squalus acanthias
12924,2016,SCS,113.39,490,Squalus acanthias
12925,2017,SCS,287.12,118,Squalus acanthias
12926,2019,SCS,157.28,2,Squalus acanthias
12927,2016,SCS,203,92,Squalus acanthias
12928,2019,SCS,98.76,2,Squalus acanthias
12929,2016,SCS,213.97,165.5172414,Squalus acanthias
12930,2017,SCS,65.84,14,Squalus acanthias
12931,2019,SCS,182.88,922,Squalus acanthias
12932,2016,SCS,181.97,42,Squalus acanthias
12933,2017,SCS,80.47,3,Squalus acanthias
12934,2019,SCS,166.42,27,Squalus acanthias
12935,2020,SCS,107.9,4,Squalus acanthias
12936,2016,SCS,185.62,8,Squalus acanthias
12937,2017,SCS,65.84,108,Squalus acanthias
12938,2019,SCS,164.59,63,Squalus acanthias
12939,2020,SCS,89.61,10,Squalus acanthias
12940,2016,SCS,215.8,166.4516129,Squalus acanthias
12941,2017,SCS,78.64,174,Squalus acanthias
12942,2019,SCS,157.28,6,Squalus acanthias
12943,2020,SCS,65.84,17.14285714,Squalus acanthias
12944,2018,SCS,77.72,140,Squalus acanthias
12945,2016,SCS,183.79,248,Squalus acanthias
12946,2017,SCS,76.81,114,Squalus acanthias
12947,2016,SCS,234.09,42,Squalus acanthias
12948,2017,SCS,69.49,4.137931034,Squalus acanthias
12949,2016,SCS,183.79,20,Squalus acanthias
12950,2017,SCS,80.47,8,Squalus acanthias
12951,2019,SCS,95.1,38,Squalus acanthias
12952,2016,SCS,165.51,64.28571429,Squalus acanthias
12953,2019,SCS,84.12,6,Squalus acanthias
12954,2016,SCS,300.84,402,Squalus acanthias
12955,2019,SCS,90.53,116,Squalus acanthias
12956,2017,SCS,84.12,800,Squalus acanthias
12957,2016,SCS,62.18,15.55555556,Squalus acanthias
12958,2017,SCS,120.7,6,Squalus acanthias
12959,2019,SCS,80.47,130,Squalus acanthias
12960,2020,SCS,66.75,10,Squalus acanthias
12961,2016,SCS,74.98,10,Squalus acanthias
12962,2019,SCS,67.67,214,Squalus acanthias
12963,2020,SCS,120.7,2,Squalus acanthias
12964,2016,SCS,80.47,240,Squalus acanthias
12965,2017,SCS,95.1,28926,Squalus acanthias
12966,2019,SCS,89.61,358,Squalus acanthias
12967,2016,SCS,90.53,24,Squalus acanthias
12968,2017,SCS,82.3,138,Squalus acanthias
12969,2019,SCS,99.67,370,Squalus acanthias
12970,2020,SCS,168.25,10,Squalus acanthias
12971,2017,SCS,80.47,16,Squalus acanthias
12972,2019,SCS,104.24,6,Squalus acanthias
12973,2016,SCS,128.02,16,Squalus acanthias
12974,2017,SCS,193.85,3.870967742,Squalus acanthias
12975,2020,SCS,196.6,12,Squalus acanthias
12976,2016,SCS,134.42,4,Squalus acanthias
12977,2019,SCS,93.27,192,Squalus acanthias
12978,2020,SCS,192.02,34,Squalus acanthias
12979,2016,SCS,140.82,8,Squalus acanthias
12980,2019,SCS,95.1,6,Squalus acanthias
12981,2020,SCS,203,26,Squalus acanthias
12982,2016,SCS,156.36,4,Squalus acanthias
12983,2017,SCS,173.74,30,Squalus acanthias
12984,2019,SCS,84.12,126,Squalus acanthias
12985,2020,SCS,241.4,32,Squalus acanthias
12986,2017,SCS,161.85,42,Squalus acanthias
12987,2019,SCS,91.44,20,Squalus acanthias
12988,2017,SCS,109.73,5.454545455,Squalus acanthias
12989,2019,SCS,95.1,62,Squalus acanthias
12990,2020,SCS,337.41,42,Squalus acanthias
12991,2020,SCS,223.11,20,Squalus acanthias
12992,2016,SCS,119.79,2,Squalus acanthias
12993,2017,SCS,78.64,2,Squalus acanthias
12994,2020,SCS,265.18,4,Squalus acanthias
12995,2017,SCS,71.32,2,Squalus acanthias
12996,2020,SCS,279.81,36,Squalus acanthias
12997,2020,SCS,288.04,90,Squalus acanthias
12998,2019,SCS,95.1,14,Squalus acanthias
12999,2019,SCS,80.47,32,Squalus acanthias
13000,2020,SCS,64.01,10,Squalus acanthias
13001,2019,SCS,91.44,142,Squalus acanthias
13002,2020,SCS,65.84,200,Squalus acanthias
13003,2020,SCS,72.24,14,Squalus acanthias
13004,2020,SCS,75.9,70.34482759,Squalus acanthias
13005,2019,SCS,160.93,2,Squalus acanthias
13006,2020,SCS,82.3,476,Squalus acanthias
13007,2019,SCS,98.76,152,Squalus acanthias
13008,2020,SCS,76.81,2,Squalus acanthias
13009,2020,SCS,96.01,136,Squalus acanthias
13010,2017,SCS,109.73,8,Squalus acanthias
13011,2020,SCS,87.78,58,Squalus acanthias
13012,2017,SCS,113.39,892.8,Squalus acanthias
13013,2020,SCS,93.27,760,Squalus acanthias
13014,2020,SCS,124.36,38,Squalus acanthias
13015,2019,SCS,248.72,96,Squalus acanthias
13016,2019,SCS,118.87,2,Squalus acanthias
13017,2019,SCS,120.7,4,Squalus acanthias
13018,2017,SCS,113.39,52,Squalus acanthias
13019,2020,SCS,93.27,2.857142857,Squalus acanthias
13020,2017,SCS,120.7,252,Squalus acanthias
13021,2020,SCS,128.93,34.28571429,Squalus acanthias
13022,2019,SCS,76.81,4,Squalus acanthias
13023,2020,SCS,92.35,12,Squalus acanthias
13024,2019,SCS,102.41,6,Squalus acanthias
13025,2019,SCS,113.39,8,Squalus acanthias
13026,2019,SCS,135.33,8,Squalus acanthias
13027,2020,SCS,117.04,2,Squalus acanthias
13028,2017,SCS,138.99,70.90909091,Squalus acanthias
13029,2017,SCS,148.13,256,Squalus acanthias
13030,2017,SCS,153.62,4,Squalus acanthias
13031,2019,SCS,111.56,2,Squalus acanthias
13032,2020,SCS,137.16,4,Squalus acanthias
13033,2019,SCS,168.25,1.935483871,Squalus acanthias
13034,2016,SCS,224.94,18,Squalus acanthias
13035,2016,SCS,189.28,4,Squalus acanthias
13036,2019,SCS,120.7,2,Squalus acanthias
13037,2016,SCS,88.7,2,Squalus acanthias
13038,2019,SCS,149.96,1016,Squalus acanthias
13039,2016,SCS,97.84,2,Squalus acanthias
13040,2016,SCS,75.9,2,Squalus acanthias
13041,2019,SCS,188.37,16,Squalus acanthias
13042,2020,SCS,191.11,28.57142857,Squalus acanthias
13043,2019,SCS,148.13,42,Squalus acanthias
13044,2020,SCS,213.97,42.85714286,Squalus acanthias
13045,2016,SCS,160.93,84,Squalus acanthias
13046,2016,SCS,102.41,2,Squalus acanthias
13047,2017,SCS,138.99,22,Squalus acanthias
13048,2017,SCS,153.62,2,Squalus acanthias
13049,2017,SCS,133.5,12,Squalus acanthias
13050,2016,SCS,97.84,2,Squalus acanthias
13051,2016,SCS,114.3,4,Squalus acanthias
13052,2016,SCS,92.35,4,Squalus acanthias
13053,2016,SCS,122.53,4,Squalus acanthias
13054,2016,SCS,147.22,2.307692308,Squalus acanthias
13055,2016,SCS,136.25,14,Squalus acanthias
13056,2017,SCS,119.79,4,Squalus acanthias
13057,2017,SCS,81.38,2,Squalus acanthias
13058,2019,SCS,135.33,2,Squalus acanthias
13059,2017,SCS,541.32,38.4,Centroscyllium fabricii
13060,2019,SCS,424.28,28.8,Centroscyllium fabricii
13061,2019,SCS,565.1,50,Centroscyllium fabricii
13062,2019,SCS,588.87,213.3333333,Centroscyllium fabricii
13063,2016,SCS,445.31,56,Centroscyllium fabricii
13064,2016,SCS,446.23,4,Centroscyllium fabricii
13065,2020,SCS,456.29,22,Centroscyllium fabricii
13066,2017,SCS,446.23,100,Centroscyllium fabricii
13067,2017,SCS,413.31,2,Centroscyllium fabricii
13068,2020,SCS,376.73,18,Centroscyllium fabricii
13069,2020,SCS,422.45,46,Centroscyllium fabricii
13070,2020,SCS,248.72,8,Centroscyllium fabricii
13071,2017,SCS,449.88,66,Centroscyllium fabricii
13072,2017,SCS,440.74,100.8,Centroscyllium fabricii
13073,2019,SCS,486.46,10,Centroscyllium fabricii
13074,2019,SCS,438.91,108,Centroscyllium fabricii
13075,2019,SCS,329.18,2,Centroscyllium fabricii
13076,2019,SCS,418.8,34,Centroscyllium fabricii
13077,2019,SCS,449.88,43.44827586,Centroscyllium fabricii
13078,2016,SCS,460.86,2,Centroscyllium fabricii
13079,2019,SCS,442.57,8,Centroscyllium fabricii
13080,2019,SCS,733.35,81.81818182,Centroscyllium fabricii
13081,2016,SCS,399.59,2.142857143,Centroscyllium fabricii
13082,2017,SCS,812.9,162,Centroscyllium fabricii
13083,2016,SCS,463.6,5.714285714,Centroscyllium fabricii
13084,2017,SCS,908,80,Centroscyllium fabricii
13085,2019,SCS,793.7,5.714285714,Centroscyllium fabricii
13086,2017,SCS,1151.23,4,Centroscyllium fabricii
13087,2017,SCS,1355.14,2,Centroscyllium fabricii
13088,2016,SCS,416.05,22,Centroscyllium fabricii
13089,2017,SCS,1199.69,18,Centroscyllium fabricii
13090,2017,SCS,1298.45,10.34482759,Centroscyllium fabricii
13091,2017,SCS,1066.19,68,Centroscyllium fabricii
13092,2017,SCS,1317.65,20.68965517,Centroscyllium fabricii
13093,2017,SCS,861.36,115.862069,Centroscyllium fabricii
13094,2017,SCS,812.9,4,Centroscymnus coelolepis
13095,2017,SCS,908,4,Centroscymnus coelolepis
13096,2017,SCS,1151.23,2,Centroscymnus coelolepis
13097,2017,SCS,1355.14,6,Centroscymnus coelolepis
13098,2017,SCS,1199.69,14,Centroscymnus coelolepis
13099,2017,SCS,1298.45,10.34482759,Centroscymnus coelolepis
13100,2017,SCS,1066.19,42,Centroscymnus coelolepis
13101,2017,SCS,1317.65,4.137931034,Centroscymnus coelolepis
13102,2017,SCS,861.36,103.4482759,Centroscymnus coelolepis
13103,2016,SCS,462.69,2,Etmopterus princeps
13104,2017,SCS,908,6,Etmopterus princeps
13105,2017,SCS,1151.23,2,Etmopterus princeps
13106,2017,SCS,1066.19,20,Etmopterus princeps
13107,2017,SCS,861.36,53.79310345,Etmopterus princeps
13108,2017,SCS,541.32,2.4,Apristurus profundorum
13109,2016,SCS,274.32,2,Petromyzon marinus
13110,2020,SCS,170.08,2,Petromyzon marinus
13111,2018,SCS,74.98,2.5,Petromyzon marinus
13112,2018,SCS,165.51,1.935483871,Myxine glutinosa
13113,2019,SCS,188.37,2,Myxine glutinosa
13114,2016,SCS,222.2,3,Myxine glutinosa
13115,2019,SCS,177.39,2,Myxine glutinosa
13116,2019,SCS,188.37,2,Myxine glutinosa
13117,2017,SCS,261.52,2,Myxine glutinosa
13118,2018,SCS,213.06,6,Myxine glutinosa
13119,2017,SCS,199.34,2,Myxine glutinosa
13120,2019,SCS,104.24,2,Myxine glutinosa
13121,2017,SCS,182.88,4,Myxine glutinosa
13122,2017,SCS,219.46,2,Myxine glutinosa
13123,2019,SCS,112.47,12,Myxine glutinosa
13124,2019,SCS,122.53,2,Myxine glutinosa
13125,2020,SCS,213.97,6,Myxine glutinosa
13126,2019,SCS,71.32,2,Myxine glutinosa
13127,2020,SCS,255.12,2,Myxine glutinosa
13128,2020,SCS,177.39,2,Myxine glutinosa
13129,2016,SCS,128.02,12,Myxine glutinosa
13130,2020,SCS,128.93,2,Myxine glutinosa
13131,2016,SCS,77.72,2,Myxine glutinosa
13132,2018,SCS,173.74,2,Myxine glutinosa
13133,2018,SCS,133.5,10,Myxine glutinosa
13134,2017,SCS,155.45,8,Myxine glutinosa
13135,2018,SCS,133.5,4.8,Myxine glutinosa
13136,2017,SCS,118.87,2,Myxine glutinosa
13137,2017,SCS,142.65,2,Myxine glutinosa
13138,2017,SCS,148.13,4,Myxine glutinosa
13139,2017,SCS,62.18,2.307692308,Myxine glutinosa
13140,2017,SCS,137.16,2,Myxine glutinosa
13141,2019,SCS,287.12,8,Myxine glutinosa
13142,2017,SCS,195.68,2.857142857,Myxine glutinosa
13143,2019,SCS,362.1,4,Myxine glutinosa
13144,2016,SCS,274.32,4,Myxine glutinosa
13145,2018,SCS,303.58,4,Myxine glutinosa
13146,2017,SCS,78.64,4,Myxine glutinosa
13147,2017,SCS,104.24,4,Myxine glutinosa
13148,2016,SCS,335.58,2,Myxine glutinosa
13149,2020,SCS,167.34,2,Myxine glutinosa
13150,2018,SCS,194.77,4,Myxine glutinosa
13151,2016,SCS,189.28,8,Myxine glutinosa
13152,2019,SCS,148.13,28,Myxine glutinosa
13153,2016,SCS,81.38,4,Myxine glutinosa
13154,2019,SCS,93.27,9,Myxine glutinosa
13155,2018,SCS,152.7,2,Myxine glutinosa
13156,2018,SCS,136.25,2.307692308,Myxine glutinosa
13157,2017,SCS,100.58,2,Myxine glutinosa
13158,2019,SCS,170.08,10,Myxine glutinosa
13159,2016,SCS,78.64,4,Myxine glutinosa
13160,2017,SCS,148.13,2,Myxine glutinosa
13161,2019,SCS,100.58,2,Myxine glutinosa
13162,2017,SCS,190.2,4,Myxine glutinosa
13163,2017,SCS,192.02,6,Myxine glutinosa
13164,2017,SCS,215.8,2,Myxine glutinosa
13165,2018,SCS,89.61,2,Myxine glutinosa
13166,2016,SCS,85.95,5.714285714,Myxine glutinosa
13167,2016,SCS,98.76,2,Myxine glutinosa
13168,2019,SCS,89.61,4,Myxine glutinosa
13169,2016,SCS,88.7,2.068965517,Myxine glutinosa
13170,2018,SCS,88.7,17.14285714,Myxine glutinosa
13171,2016,SCS,194.77,26,Myxine glutinosa
13172,2019,SCS,104.24,6,Myxine glutinosa
13173,2018,SCS,104.24,4,Myxine glutinosa
13174,2016,SCS,192.02,10.34482759,Myxine glutinosa
13175,2019,SCS,104.24,28,Myxine glutinosa
13176,2018,SCS,137.16,4,Myxine glutinosa
13177,2019,SCS,133.5,6,Myxine glutinosa
13178,2018,SCS,74.98,36,Myxine glutinosa
13179,2019,SCS,107.9,450,Myxine glutinosa
13180,2019,SCS,190.2,12,Myxine glutinosa
13181,2016,SCS,144.48,2.727272727,Myxine glutinosa
13182,2019,SCS,87.78,4,Myxine glutinosa
13183,2016,SCS,166.42,4,Myxine glutinosa
13184,2019,SCS,84.12,2.142857143,Myxine glutinosa
13185,2016,SCS,170.99,4,Myxine glutinosa
13186,2017,SCS,287.12,2,Myxine glutinosa
13187,2019,SCS,157.28,2,Myxine glutinosa
13188,2018,SCS,213.06,30,Myxine glutinosa
13189,2019,SCS,98.76,2,Myxine glutinosa
13190,2018,SCS,110.64,6,Myxine glutinosa
13191,2016,SCS,165.51,0,Myxine glutinosa
13192,2020,SCS,196.6,4,Myxine glutinosa
13193,2016,SCS,134.42,2,Myxine glutinosa
13194,2020,SCS,192.02,2,Myxine glutinosa
13195,2016,SCS,156.36,4,Myxine glutinosa
13196,2020,SCS,337.41,10,Myxine glutinosa
13197,2020,SCS,313.64,2,Myxine glutinosa
13198,2020,SCS,265.18,6,Myxine glutinosa
13199,2019,SCS,256.03,2.142857143,Myxine glutinosa
13200,2016,SCS,119.79,3,Myxine glutinosa
13201,2017,SCS,138.99,2.727272727,Myxine glutinosa
13202,2017,SCS,148.13,2,Myxine glutinosa
13203,2016,SCS,435.25,4,Myxine glutinosa
13204,2016,SCS,390.45,2,Myxine glutinosa
13205,2016,SCS,352.96,10,Myxine glutinosa
13206,2020,SCS,95.1,2,Myxine glutinosa
13207,2016,SCS,291.69,22,Myxine glutinosa
13208,2016,SCS,331.01,4,Myxine glutinosa
13209,2016,SCS,106.98,2,Myxine glutinosa
13210,2016,SCS,445.31,4,Myxine glutinosa
13211,2016,SCS,446.23,4,Myxine glutinosa
13212,2016,SCS,331.01,2,Myxine glutinosa
13213,2017,SCS,332.84,6,Myxine glutinosa
13214,2020,SCS,456.29,2,Myxine glutinosa
13215,2017,SCS,446.23,8,Myxine glutinosa
13216,2019,SCS,226.77,4.444444444,Myxine glutinosa
13217,2020,SCS,167.34,2,Myxine glutinosa
13218,2017,SCS,237.74,4,Myxine glutinosa
13219,2017,SCS,177.39,6,Myxine glutinosa
13220,2017,SCS,352.96,6,Myxine glutinosa
13221,2020,SCS,371.25,4,Myxine glutinosa
13222,2017,SCS,151.79,12,Myxine glutinosa
13223,2020,SCS,376.73,2,Myxine glutinosa
13224,2017,SCS,148.13,12,Myxine glutinosa
13225,2016,SCS,222.2,2,Myxine glutinosa
13226,2017,SCS,199.34,3,Myxine glutinosa
13227,2017,SCS,281.64,13.04347826,Myxine glutinosa
13228,2020,SCS,146.3,7.826086957,Myxine glutinosa
13229,2017,SCS,118.87,5.217391304,Myxine glutinosa
13230,2020,SCS,287.12,4,Myxine glutinosa
13231,2020,SCS,214.88,10,Myxine glutinosa
13232,2017,SCS,440.74,9.6,Myxine glutinosa
13233,2017,SCS,102.41,2,Myxine glutinosa
13234,2016,SCS,235,2,Myxine glutinosa
13235,2020,SCS,405.99,2,Myxine glutinosa
13236,2016,SCS,102.41,2,Myxine glutinosa
13237,2020,SCS,249.63,2,Myxine glutinosa
13238,2019,SCS,201.17,2.142857143,Myxine glutinosa
13239,2019,SCS,129.84,4,Myxine glutinosa
13240,2019,SCS,122.53,2,Myxine glutinosa
13241,2019,SCS,164.59,19.28571429,Myxine glutinosa
13242,2019,SCS,486.46,4,Myxine glutinosa
13243,2019,SCS,455.37,2,Myxine glutinosa
13244,2019,SCS,438.91,6,Myxine glutinosa
13245,2019,SCS,321.87,6,Myxine glutinosa
13246,2019,SCS,148.13,6.428571429,Myxine glutinosa
13247,2019,SCS,325.53,10,Myxine glutinosa
13248,2019,SCS,418.8,6,Myxine glutinosa
13249,2019,SCS,363.93,6,Myxine glutinosa
13250,2019,SCS,261.52,2,Myxine glutinosa
13251,2019,SCS,449.88,2.068965517,Myxine glutinosa
13252,2019,SCS,84.12,2,Myxine glutinosa
13253,2016,SCS,226.77,2,Myxine glutinosa
13254,2019,SCS,71.32,2,Myxine glutinosa
13255,2019,SCS,442.57,4,Myxine glutinosa
13256,2019,SCS,301.75,2.068965517,Myxine glutinosa
13257,2016,SCS,301.75,5.714285714,Myxine glutinosa
13258,2019,SCS,64.01,2,Myxine glutinosa
13259,2016,SCS,463.6,5.714285714,Myxine glutinosa
13260,2019,SCS,195.68,2,Myxine glutinosa
13261,2017,SCS,812.9,6,Harriotta raleighana
13262,2017,SCS,908,8,Harriotta raleighana
13263,2017,SCS,1355.14,16,Harriotta raleighana
13264,2017,SCS,1199.69,6,Harriotta raleighana
13265,2017,SCS,1066.19,8,Harriotta raleighana
13266,2017,SCS,1317.65,12.4137931,Harriotta raleighana
13267,2017,SCS,861.36,6.206896552,Harriotta raleighana
13268,2017,SCS,812.9,4,Rhinochimaera atlantica
13269,2017,SCS,908,4,Rhinochimaera atlantica
13270,2017,SCS,1355.14,4,Rhinochimaera atlantica
13271,2017,SCS,1199.69,4,Rhinochimaera atlantica
13272,2017,SCS,1298.45,8.275862069,Rhinochimaera atlantica
13273,2017,SCS,1066.19,12,Rhinochimaera atlantica
13274,2017,SCS,1317.65,6.206896552,Rhinochimaera atlantica
13275,2017,SCS,861.36,6.206896552,Rhinochimaera atlantica
13276,2017,SCS,908,12,Lampanyctus ater
13277,2017,SCS,1151.23,18,Lampanyctus ater
13278,2017,SCS,1355.14,2,Lampanyctus ater
13279,2017,SCS,1066.19,2,Lampanyctus ater
13280,2017,SCS,1317.65,6.206896552,Lampanyctus ater
13281,2020,SCS,141.73,2.068965517,Myoxocephalus octodecemspinosus
13282,2020,SCS,78.64,28,Myoxocephalus octodecemspinosus
13283,2020,SCS,97.84,4,Myoxocephalus octodecemspinosus
13284,2020,SCS,97.84,14,Myoxocephalus octodecemspinosus
13285,2019,SCS,113.39,2,Myoxocephalus octodecemspinosus
13286,2019,SCS,126.19,2,Myoxocephalus octodecemspinosus
13287,2019,SCS,112.47,28,Myoxocephalus octodecemspinosus
13288,2017,SCS,120.7,16,Myoxocephalus octodecemspinosus
13289,2019,SCS,122.53,10,Myoxocephalus octodecemspinosus
13290,2020,SCS,154.53,2.068965517,Myoxocephalus octodecemspinosus
13291,2018,SCS,90.53,4,Myoxocephalus octodecemspinosus
13292,2016,SCS,128.02,24,Myoxocephalus octodecemspinosus
13293,2020,SCS,128.93,2,Myoxocephalus octodecemspinosus
13294,2016,SCS,111.56,8,Myoxocephalus octodecemspinosus
